file_name,frame_index,timestamp,roi_name,metric,value,pixel_count
1_1.CSV,1,2026-04-23T14:12:12,_y1,mean,29.286168009205984,869
1_1.CSV,1,2026-04-23T14:12:12,_y1,std,0.6270806008347073,869
1_1.CSV,1,2026-04-23T14:12:12,_y1,variance,0.3932300799432175,869
1_1.CSV,1,2026-04-23T14:12:12,_y2,mean,29.87664556962025,790
1_1.CSV,1,2026-04-23T14:12:12,_y2,std,0.713004350262346,790
1_1.CSV,1,2026-04-23T14:12:12,_y2,variance,0.5083752034930301,790
1_1.CSV,1,2026-04-23T14:12:12,_y3,mean,30.225772151898735,790
1_1.CSV,1,2026-04-23T14:12:12,_y3,std,0.9747658459416584,790
1_1.CSV,1,2026-04-23T14:12:12,_y3,variance,0.9501684544143569,790
1_1.CSV,1,2026-04-23T14:12:12,_y4,mean,30.660696202531646,790
1_1.CSV,1,2026-04-23T14:12:12,_y4,std,1.005188890296472,790
1_1.CSV,1,2026-04-23T14:12:12,_y4,variance,1.0104047051754528,790
1_1.CSV,1,2026-04-23T14:12:12,_y5,mean,31.308620253164555,790
1_1.CSV,1,2026-04-23T14:12:12,_y5,std,0.9162618027809404,790
1_1.CSV,1,2026-04-23T14:12:12,_y5,variance,0.8395356912353789,790
1_1.CSV,1,2026-04-23T14:12:12,_y6,mean,31.086582278481014,790
1_1.CSV,1,2026-04-23T14:12:12,_y6,std,0.8218757275797126,790
1_1.CSV,1,2026-04-23T14:12:12,_y6,variance,0.675479711584682,790
1_1.CSV,1,2026-04-23T14:12:12,_y7,mean,31.765772151898734,790
1_1.CSV,1,2026-04-23T14:12:12,_y7,std,1.0760911912485442,790
1_1.CSV,1,2026-04-23T14:12:12,_y7,variance,1.1579722518827111,790
1_1.CSV,1,2026-04-23T14:12:12,_y8,mean,32.29592405063291,790
1_1.CSV,1,2026-04-23T14:12:12,_y8,std,1.0416422497720483,790
1_1.CSV,1,2026-04-23T14:12:12,_y8,variance,1.0850185765101745,790
1_1.CSV,1,2026-04-23T14:12:12,_y9,mean,33.55569620253164,790
1_1.CSV,1,2026-04-23T14:12:12,_y9,std,1.110276945202804,790
1_1.CSV,1,2026-04-23T14:12:12,_y9,variance,1.2327148950488704,790
1_1.CSV,1,2026-04-23T14:12:12,_y10,mean,33.900658227848105,790
1_1.CSV,1,2026-04-23T14:12:12,_y10,std,1.0557552085625654,790
1_1.CSV,1,2026-04-23T14:12:12,_y10,variance,1.1146190604069859,790
1_1.CSV,1,2026-04-23T14:12:12,_y11,mean,33.491,790
1_1.CSV,1,2026-04-23T14:12:12,_y11,std,0.9910727533998932,790
1_1.CSV,1,2026-04-23T14:12:12,_y11,variance,0.9822252025316456,790
1_1.CSV,1,2026-04-23T14:12:12,_y12,mean,31.76513924050633,790
1_1.CSV,1,2026-04-23T14:12:12,_y12,std,0.9315380874984031,790
1_1.CSV,1,2026-04-23T14:12:12,_y12,variance,0.8677632084601825,790
1_1.CSV,1,2026-04-23T14:12:12,_y13,mean,28.702936708860758,790
1_1.CSV,1,2026-04-23T14:12:12,_y13,std,1.3558350161177208,790
1_1.CSV,1,2026-04-23T14:12:12,_y13,variance,1.8382885909309403,790
1_1.CSV,1,2026-04-23T14:12:12,_y14,mean,27.194898734177215,790
1_1.CSV,1,2026-04-23T14:12:12,_y14,std,1.148531556632501,790
1_1.CSV,1,2026-04-23T14:12:12,_y14,variance,1.3191247365806757,790
1_1.CSV,1,2026-04-23T14:12:12,_y15,mean,27.278936708860762,790
1_1.CSV,1,2026-04-23T14:12:12,_y15,std,1.3857919669781127,790
1_1.CSV,1,2026-04-23T14:12:12,_y15,variance,1.9204193757410668,790
1_2.CSV,2,2026-04-23T14:12:12,_y1,mean,31.755650172612192,869
1_2.CSV,2,2026-04-23T14:12:12,_y1,std,1.7029651111842508,869
1_2.CSV,2,2026-04-23T14:12:12,_y1,variance,2.9000901699107873,869
1_2.CSV,2,2026-04-23T14:12:12,_y2,mean,34.805797468354434,790
1_2.CSV,2,2026-04-23T14:12:12,_y2,std,2.962110658621254,790
1_2.CSV,2,2026-04-23T14:12:12,_y2,variance,8.77409955391764,790
1_2.CSV,2,2026-04-23T14:12:12,_y3,mean,37.617860759493674,790
1_2.CSV,2,2026-04-23T14:12:12,_y3,std,5.554966153628108,790
1_2.CSV,2,2026-04-23T14:12:12,_y3,variance,30.857648967953853,790
1_2.CSV,2,2026-04-23T14:12:12,_y4,mean,43.56651898734177,790
1_2.CSV,2,2026-04-23T14:12:12,_y4,std,9.825374224020404,790
1_2.CSV,2,2026-04-23T14:12:12,_y4,variance,96.53797864204455,790
1_2.CSV,2,2026-04-23T14:12:12,_y5,mean,44.413405063291144,790
1_2.CSV,2,2026-04-23T14:12:12,_y5,std,9.899794355387474,790
1_2.CSV,2,2026-04-23T14:12:12,_y5,variance,98.0059282789617,790
1_2.CSV,2,2026-04-23T14:12:12,_y6,mean,40.171797468354434,790
1_2.CSV,2,2026-04-23T14:12:12,_y6,std,6.469930452504629,790
1_2.CSV,2,2026-04-23T14:12:12,_y6,variance,41.860000060246755,790
1_2.CSV,2,2026-04-23T14:12:12,_y7,mean,35.92210126582278,790
1_2.CSV,2,2026-04-23T14:12:12,_y7,std,2.6128613036816324,790
1_2.CSV,2,2026-04-23T14:12:12,_y7,variance,6.827044192276879,790
1_2.CSV,2,2026-04-23T14:12:12,_y8,mean,35.45517721518987,790
1_2.CSV,2,2026-04-23T14:12:12,_y8,std,2.15417249676296,790
1_2.CSV,2,2026-04-23T14:12:12,_y8,variance,4.640459145809966,790
1_2.CSV,2,2026-04-23T14:12:12,_y9,mean,34.61092405063291,790
1_2.CSV,2,2026-04-23T14:12:12,_y9,std,1.1903979897406283,790
1_2.CSV,2,2026-04-23T14:12:12,_y9,variance,1.417047373978529,790
1_2.CSV,2,2026-04-23T14:12:12,_y10,mean,34.33145569620253,790
