file_name,frame_index,timestamp,roi_name,metric,value,pixel_count
1_20260514_1059_1.CSV,1,2026-05-14T10:59:51,_y1,mean,42.045630498533725,341
1_20260514_1059_1.CSV,1,2026-05-14T10:59:51,_y1,std,1.3203149777968763,341
1_20260514_1059_1.CSV,1,2026-05-14T10:59:51,_y1,variance,1.7432316405947659,341
1_20260514_1059_1.CSV,1,2026-05-14T10:59:51,_y2,mean,41.04642228739003,341
1_20260514_1059_1.CSV,1,2026-05-14T10:59:51,_y2,std,1.7352154152196442,341
1_20260514_1059_1.CSV,1,2026-05-14T10:59:51,_y2,variance,3.010972537215882,341
1_20260514_1059_1.CSV,1,2026-05-14T10:59:51,_y3,mean,39.81052785923754,341
1_20260514_1059_1.CSV,1,2026-05-14T10:59:51,_y3,std,1.2237679242847967,341
1_20260514_1059_1.CSV,1,2026-05-14T10:59:51,_y3,variance,1.4976079325083202,341
1_20260514_1059_1.CSV,1,2026-05-14T10:59:51,_y4,mean,40.227947214076245,341
1_20260514_1059_1.CSV,1,2026-05-14T10:59:51,_y4,std,2.3322401619830506,341
1_20260514_1059_1.CSV,1,2026-05-14T10:59:51,_y4,variance,5.4393441731667265,341
1_20260514_1059_1.CSV,1,2026-05-14T10:59:51,_y5,mean,38.59492668621701,341
1_20260514_1059_1.CSV,1,2026-05-14T10:59:51,_y5,std,1.3981144856054146,341
1_20260514_1059_1.CSV,1,2026-05-14T10:59:51,_y5,variance,1.9547241148596932,341
1_20260514_1059_2.CSV,2,2026-05-14T10:59:51,_y1,mean,42.50463343108505,341
1_20260514_1059_2.CSV,2,2026-05-14T10:59:51,_y1,std,1.4069501542680796,341
1_20260514_1059_2.CSV,2,2026-05-14T10:59:51,_y1,variance,1.9795087365949726,341
1_20260514_1059_2.CSV,2,2026-05-14T10:59:51,_y2,mean,44.452434017595316,341
1_20260514_1059_2.CSV,2,2026-05-14T10:59:51,_y2,std,2.827422522807507,341
1_20260514_1059_2.CSV,2,2026-05-14T10:59:51,_y2,variance,7.994318122479168,341
1_20260514_1059_2.CSV,2,2026-05-14T10:59:51,_y3,mean,46.65982404692082,341
1_20260514_1059_2.CSV,2,2026-05-14T10:59:51,_y3,std,2.99055178337385,341
1_20260514_1059_2.CSV,2,2026-05-14T10:59:51,_y3,variance,8.943399969040515,341
1_20260514_1059_2.CSV,2,2026-05-14T10:59:51,_y4,mean,48.82343108504399,341
1_20260514_1059_2.CSV,2,2026-05-14T10:59:51,_y4,std,3.9910869485861222,341
1_20260514_1059_2.CSV,2,2026-05-14T10:59:51,_y4,variance,15.928775031174483,341
1_20260514_1059_2.CSV,2,2026-05-14T10:59:51,_y5,mean,44.39448680351906,341
1_20260514_1059_2.CSV,2,2026-05-14T10:59:51,_y5,std,4.228905085996308,341
1_20260514_1059_2.CSV,2,2026-05-14T10:59:51,_y5,variance,17.88363822636544,341
1_20260514_1059_3.CSV,3,2026-05-14T10:59:51,_y1,mean,45.303548387096775,341
1_20260514_1059_3.CSV,3,2026-05-14T10:59:51,_y1,std,2.340422178154802,341
1_20260514_1059_3.CSV,3,2026-05-14T10:59:51,_y1,variance,5.477575971998866,341
1_20260514_1059_3.CSV,3,2026-05-14T10:59:51,_y2,mean,52.015571847507324,341
1_20260514_1059_3.CSV,3,2026-05-14T10:59:51,_y2,std,4.9450755188436375,341
1_20260514_1059_3.CSV,3,2026-05-14T10:59:51,_y2,variance,24.453771887066672,341
1_20260514_1059_3.CSV,3,2026-05-14T10:59:51,_y3,mean,58.555219941348966,341
1_20260514_1059_3.CSV,3,2026-05-14T10:59:51,_y3,std,6.241996801654132,341
1_20260514_1059_3.CSV,3,2026-05-14T10:59:51,_y3,variance,38.96252407186041,341
