file_name,frame_index,timestamp,roi_name,metric,value,pixel_count
4_20260514_1109_1.CSV,1,2026-05-14T11:09:33,_y1,mean,59.95592375366568,341
4_20260514_1109_1.CSV,1,2026-05-14T11:09:33,_y1,std,8.008815823300422,341
4_20260514_1109_1.CSV,1,2026-05-14T11:09:33,_y1,variance,64.1411308915472,341
4_20260514_1109_1.CSV,1,2026-05-14T11:09:33,_y2,mean,51.939096774193544,310
4_20260514_1109_1.CSV,1,2026-05-14T11:09:33,_y2,std,6.502075536392772,310
4_20260514_1109_1.CSV,1,2026-05-14T11:09:33,_y2,variance,42.27698628095735,310
4_20260514_1109_1.CSV,1,2026-05-14T11:09:33,_y3,mean,43.48231671554252,341
4_20260514_1109_1.CSV,1,2026-05-14T11:09:33,_y3,std,3.418221172159974,341
4_20260514_1109_1.CSV,1,2026-05-14T11:09:33,_y3,variance,11.684235981802704,341
4_20260514_1109_1.CSV,1,2026-05-14T11:09:33,_y4,mean,42.53335483870968,310
4_20260514_1109_1.CSV,1,2026-05-14T11:09:33,_y4,std,3.032867221585361,310
4_20260514_1109_1.CSV,1,2026-05-14T11:09:33,_y4,variance,9.198283583766909,310
4_20260514_1109_1.CSV,1,2026-05-14T11:09:33,_y5,mean,43.29445747800587,341
4_20260514_1109_1.CSV,1,2026-05-14T11:09:33,_y5,std,3.2125825866050293,341
4_20260514_1109_1.CSV,1,2026-05-14T11:09:33,_y5,variance,10.320686875757861,341
4_20260514_1109_1.CSV,1,2026-05-14T11:09:33,_y6,mean,42.12816129032258,310
4_20260514_1109_1.CSV,1,2026-05-14T11:09:33,_y6,std,1.9939413489412596,310
4_20260514_1109_1.CSV,1,2026-05-14T11:09:33,_y6,variance,3.9758021030176898,310
4_20260514_1109_1.CSV,1,2026-05-14T11:09:33,_y7,mean,41.005387096774186,310
4_20260514_1109_1.CSV,1,2026-05-14T11:09:33,_y7,std,2.146061286101698,310
4_20260514_1109_1.CSV,1,2026-05-14T11:09:33,_y7,variance,4.605579043704474,310
4_20260514_1109_2.CSV,2,2026-05-14T11:09:33,_y1,mean,74.6991788856305,341
4_20260514_1109_2.CSV,2,2026-05-14T11:09:33,_y1,std,10.092818789348568,341
4_20260514_1109_2.CSV,2,2026-05-14T11:09:33,_y1,variance,101.8649911146275,341
4_20260514_1109_2.CSV,2,2026-05-14T11:09:33,_y2,mean,64.22667741935483,310
4_20260514_1109_2.CSV,2,2026-05-14T11:09:33,_y2,std,8.13742431266361,310
4_20260514_1109_2.CSV,2,2026-05-14T11:09:33,_y2,variance,66.21767444432882,310
4_20260514_1109_2.CSV,2,2026-05-14T11:09:33,_y3,mean,53.977536656891495,341
4_20260514_1109_2.CSV,2,2026-05-14T11:09:33,_y3,std,6.036502437163114,341
4_20260514_1109_2.CSV,2,2026-05-14T11:09:33,_y3,variance,36.43936167387622,341
4_20260514_1109_2.CSV,2,2026-05-14T11:09:33,_y4,mean,51.71158064516129,310
4_20260514_1109_2.CSV,2,2026-05-14T11:09:33,_y4,std,5.220469119163671,310
4_20260514_1109_2.CSV,2,2026-05-14T11:09:33,_y4,variance,27.25329782414152,310
4_20260514_1109_2.CSV,2,2026-05-14T11:09:33,_y5,mean,51.24958944281525,341
4_20260514_1109_2.CSV,2,2026-05-14T11:09:33,_y5,std,6.0930651755255605,341
4_20260514_1109_2.CSV,2,2026-05-14T11:09:33,_y5,variance,37.125443233202326,341
4_20260514_1109_2.CSV,2,2026-05-14T11:09:33,_y6,mean,46.23722580645162,310
4_20260514_1109_2.CSV,2,2026-05-14T11:09:33,_y6,std,3.036002472582586,310
4_20260514_1109_2.CSV,2,2026-05-14T11:09:33,_y6,variance,9.217311013527576,310
4_20260514_1109_2.CSV,2,2026-05-14T11:09:33,_y7,mean,42.39332258064516,310
4_20260514_1109_2.CSV,2,2026-05-14T11:09:33,_y7,std,2.9675469818505174,310
4_20260514_1109_2.CSV,2,2026-05-14T11:09:33,_y7,variance,8.806335089490114,310
4_20260514_1109_3.CSV,3,2026-05-14T11:09:33,_y1,mean,83.38114369501467,341
4_20260514_1109_3.CSV,3,2026-05-14T11:09:33,_y1,std,10.698100915961241,341
4_20260514_1109_3.CSV,3,2026-05-14T11:09:33,_y1,variance,114.44936320809074,341
4_20260514_1109_3.CSV,3,2026-05-14T11:09:33,_y2,mean,72.22654838709678,310
4_20260514_1109_3.CSV,3,2026-05-14T11:09:33,_y2,std,8.655862083521722,310
4_20260514_1109_3.CSV,3,2026-05-14T11:09:33,_y2,variance,74.923948408949,310
4_20260514_1109_3.CSV,3,2026-05-14T11:09:33,_y3,mean,61.99906158357771,341
4_20260514_1109_3.CSV,3,2026-05-14T11:09:33,_y3,std,7.61548975203584,341
4_20260514_1109_3.CSV,3,2026-05-14T11:09:33,_y3,variance,57.995684163362895,341
4_20260514_1109_3.CSV,3,2026-05-14T11:09:33,_y4,mean,59.71564516129032,310
4_20260514_1109_3.CSV,3,2026-05-14T11:09:33,_y4,std,6.755740694083988,310
4_20260514_1109_3.CSV,3,2026-05-14T11:09:33,_y4,variance,45.6400323257024,310
4_20260514_1109_3.CSV,3,2026-05-14T11:09:33,_y5,mean,59.306451612903224,341
4_20260514_1109_3.CSV,3,2026-05-14T11:09:33,_y5,std,7.7760284336374355,341
4_20260514_1109_3.CSV,3,2026-05-14T11:09:33,_y5,variance,60.46661820073787,341
4_20260514_1109_3.CSV,3,2026-05-14T11:09:33,_y6,mean,50.76225806451614,310
4_20260514_1109_3.CSV,3,2026-05-14T11:09:33,_y6,std,4.199942249739232,310
4_20260514_1109_3.CSV,3,2026-05-14T11:09:33,_y6,variance,17.63951490114464,310
4_20260514_1109_3.CSV,3,2026-05-14T11:09:33,_y7,mean,44.20609677419355,310
4_20260514_1109_3.CSV,3,2026-05-14T11:09:33,_y7,std,3.7299427380784853,310
4_20260514_1109_3.CSV,3,2026-05-14T11:09:33,_y7,variance,13.912472829344429,310
4_20260514_1109_4.CSV,4,2026-05-14T11:09:33,_y1,mean,89.26199413489736,341
4_20260514_1109_4.CSV,4,2026-05-14T11:09:33,_y1,std,10.836822483395327,341
4_20260514_1109_4.CSV,4,2026-05-14T11:09:33,_y1,variance,117.43672153662247,341
4_20260514_1109_4.CSV,4,2026-05-14T11:09:33,_y2,mean,78.11254838709677,310
4_20260514_1109_4.CSV,4,2026-05-14T11:09:33,_y2,std,8.998460457350324,310
4_20260514_1109_4.CSV,4,2026-05-14T11:09:33,_y2,variance,80.9722906024974,310
4_20260514_1109_4.CSV,4,2026-05-14T11:09:33,_y3,mean,68.2524926686217,341
4_20260514_1109_4.CSV,4,2026-05-14T11:09:33,_y3,std,8.591468109999413,341
4_20260514_1109_4.CSV,4,2026-05-14T11:09:33,_y3,variance,73.81332428513687,341
4_20260514_1109_4.CSV,4,2026-05-14T11:09:33,_y4,mean,66.24222580645161,310
4_20260514_1109_4.CSV,4,2026-05-14T11:09:33,_y4,std,7.516323475887181,310
4_20260514_1109_4.CSV,4,2026-05-14T11:09:33,_y4,variance,56.49511859417275,310
4_20260514_1109_4.CSV,4,2026-05-14T11:09:33,_y5,mean,65.65868035190616,341
4_20260514_1109_4.CSV,4,2026-05-14T11:09:33,_y5,std,9.088491628246722,341
4_20260514_1109_4.CSV,4,2026-05-14T11:09:33,_y5,variance,82.60068007671073,341
4_20260514_1109_4.CSV,4,2026-05-14T11:09:33,_y6,mean,54.537838709677416,310
4_20260514_1109_4.CSV,4,2026-05-14T11:09:33,_y6,std,4.9068630843772425,310
