file_name,frame_index,timestamp,roi_name,metric,value,pixel_count
1_20260514_1105_1.CSV,1,2026-05-14T11:06:02,_y1,mean,50.20794721407625,341
1_20260514_1105_1.CSV,1,2026-05-14T11:06:02,_y1,std,3.392006803585662,341
1_20260514_1105_1.CSV,1,2026-05-14T11:06:02,_y1,variance,11.505710155571418,341
1_20260514_1105_1.CSV,1,2026-05-14T11:06:02,_y2,mean,55.925249266862174,341
1_20260514_1105_1.CSV,1,2026-05-14T11:06:02,_y2,std,3.0469762444190005,341
1_20260514_1105_1.CSV,1,2026-05-14T11:06:02,_y2,variance,9.284064234053716,341
1_20260514_1105_1.CSV,1,2026-05-14T11:06:02,_y3,mean,60.43991202346041,341
1_20260514_1105_1.CSV,1,2026-05-14T11:06:02,_y3,std,8.840333305602055,341
1_20260514_1105_1.CSV,1,2026-05-14T11:06:02,_y3,variance,78.15149295413697,341
1_20260514_1105_1.CSV,1,2026-05-14T11:06:02,_y4,mean,71.89891495601172,341
1_20260514_1105_1.CSV,1,2026-05-14T11:06:02,_y4,std,11.198897371694283,341
1_20260514_1105_1.CSV,1,2026-05-14T11:06:02,_y4,variance,125.41530234174114,341
1_20260514_1105_1.CSV,1,2026-05-14T11:06:02,_y5,mean,64.6249853372434,341
1_20260514_1105_1.CSV,1,2026-05-14T11:06:02,_y5,std,9.059017756489661,341
1_20260514_1105_1.CSV,1,2026-05-14T11:06:02,_y5,variance,82.06580271239498,341
1_20260514_1105_2.CSV,2,2026-05-14T11:06:02,_y1,mean,55.58328445747801,341
1_20260514_1105_2.CSV,2,2026-05-14T11:06:02,_y1,std,4.4988378823333885,341
1_20260514_1105_2.CSV,2,2026-05-14T11:06:02,_y1,variance,20.239542291517967,341
1_20260514_1105_2.CSV,2,2026-05-14T11:06:02,_y2,mean,64.14278592375368,341
1_20260514_1105_2.CSV,2,2026-05-14T11:06:02,_y2,std,4.527774000534828,341
1_20260514_1105_2.CSV,2,2026-05-14T11:06:02,_y2,variance,20.50073739991916,341
1_20260514_1105_2.CSV,2,2026-05-14T11:06:02,_y3,mean,69.15275659824046,341
1_20260514_1105_2.CSV,2,2026-05-14T11:06:02,_y3,std,10.049898966358354,341
1_20260514_1105_2.CSV,2,2026-05-14T11:06:02,_y3,variance,101.00046923401072,341
1_20260514_1105_2.CSV,2,2026-05-14T11:06:02,_y4,mean,82.17797653958945,341
1_20260514_1105_2.CSV,2,2026-05-14T11:06:02,_y4,std,12.695819814948665,341
1_20260514_1105_2.CSV,2,2026-05-14T11:06:02,_y4,variance,161.18384077364314,341
1_20260514_1105_2.CSV,2,2026-05-14T11:06:02,_y5,mean,72.98645161290322,341
1_20260514_1105_2.CSV,2,2026-05-14T11:06:02,_y5,std,11.089568611254862,341
1_20260514_1105_2.CSV,2,2026-05-14T11:06:02,_y5,variance,122.97853198372907,341
