file_name,frame_index,timestamp,roi_name,metric,value,pixel_count
1_1.CSV,1,2026-04-23T14:23:45,_y1,mean,32.43814340588989,781
1_1.CSV,1,2026-04-23T14:23:45,_y1,std,0.8756210219364483,781
1_1.CSV,1,2026-04-23T14:23:45,_y1,variance,0.7667121740570301,781
1_1.CSV,1,2026-04-23T14:23:45,_y2,mean,32.59804225352113,710
1_1.CSV,1,2026-04-23T14:23:45,_y2,std,1.333158369306235,710
1_1.CSV,1,2026-04-23T14:23:45,_y2,variance,1.7773112376512594,710
1_1.CSV,1,2026-04-23T14:23:45,_y3,mean,33.69978233034571,781
1_1.CSV,1,2026-04-23T14:23:45,_y3,std,1.3450971638795362,781
1_1.CSV,1,2026-04-23T14:23:45,_y3,variance,1.8092863802767716,781
1_1.CSV,1,2026-04-23T14:23:45,_y4,mean,35.549056338028166,710
1_1.CSV,1,2026-04-23T14:23:45,_y4,std,1.2407533307680225,710
1_1.CSV,1,2026-04-23T14:23:45,_y4,variance,1.539468827811942,710
1_1.CSV,1,2026-04-23T14:23:45,_y5,mean,36.391591549295775,710
1_1.CSV,1,2026-04-23T14:23:45,_y5,std,1.1257587748196836,710
1_1.CSV,1,2026-04-23T14:23:45,_y5,variance,1.2673328190835151,710
1_1.CSV,1,2026-04-23T14:23:45,_y6,mean,36.001165172855316,781
1_1.CSV,1,2026-04-23T14:23:45,_y6,std,1.3111912850664427,781
1_1.CSV,1,2026-04-23T14:23:45,_y6,variance,1.7192225860341894,781
1_1.CSV,1,2026-04-23T14:23:45,_y7,mean,36.4816338028169,710
1_1.CSV,1,2026-04-23T14:23:45,_y7,std,1.721860484438694,710
1_1.CSV,1,2026-04-23T14:23:45,_y7,variance,2.964803527871454,710
1_1.CSV,1,2026-04-23T14:23:45,_y8,mean,36.56269014084507,710
1_1.CSV,1,2026-04-23T14:23:45,_y8,std,1.4211965608425476,710
1_1.CSV,1,2026-04-23T14:23:45,_y8,variance,2.019799664550685,710
